42.43758, 19.25574, 'Podgorica'
44.80957, 20.45640, 'Belgrade'
45.74963, 21.20729, 'Timisoara'
45.79749, 24.14816, 'Sibiu'
45.54988, 25.35129, 'Bran'
44.44116, 26.09597, 'Bucharest'
51.48074, -0.11595, 'Oval'
55.94232, -3.222556, 'Edinburgh'
56.70450, -3.734321, 'Pitlochry'
55.88674, -4.334449, 'Glasgow'
55.95309, -3.188416, 'Edinbugh'
51.48074, -0.11595, 'Oval'
-33.92566384481762, 18.41536045074463, 'Cape Town'
-33.19426620960837, 18.12498450279236, 'Langebaan'
-32.785393922165774, 18.165206909179688, 'Velddrif'
-33.96429142986032, 18.856401443481445, 'Stellenbosch'
-33.597141129645976, 22.205761671066284, 'Outdshoorn'
-33.97261987350344, 23.882732391357422, 'Stormsriver'
-33.31084086091244, 26.527390480041504, 'Grahamstown'
-31.64424815397113, 29.520714282989502, 'Port St Johns'
-29.829028926499408, 30.93647003173828, 'Durban'
-28.62555211854091, 29.104413986206055, 'Drakensburg'
-26.14788763262807, 27.967243194580078, 'Johannesburg'
51.48074, -0.11595, 'Oval'

